"Date","hs","fp","tm","dir","U10","V10","t.tide","res","a.tide","lg.hs.p","lg.hs.r"
2002-02-23 07:00:00,4.168,0.118,6.76,287.5,18.5,-4.9,2.33,0.6,1.73,-0.535277168988527,1.96271347343959
2002-02-23 08:00:00,4.11,0.118,6.71,287.5,18.5,-4.8,2.16,0.5,1.66,-0.5324510165707,1.94587404507884
2002-02-23 09:00:00,4.018,0.118,6.66,287.5,18.4,-4.8,1.65,0.41,1.24,-0.530614012941613,1.92139827933436
2002-02-23 10:00:00,3.974,0.118,6.64,287.4,18.3,-4.3,0.96,0.4,0.56,-0.530149879741558,1.90992302387118
2002-02-23 11:00:00,3.972,0.118,6.62,287.4,18.7,-4.4,0.1,0.39,-0.29,-0.529039126643434,1.90830887282636
2002-02-23 12:00:00,3.98,0.119,6.61,287.5,18.5,-4.4,-0.65,0.4,-1.05,-0.529225671397375,1.91050749069372
2002-02-23 13:00:00,3.924,0.119,6.58,287.7,18.2,-4.3,-1.23,0.32,-1.55,-0.530040282733826,1.89715182443694
2002-02-23 14:00:00,3.792,0.12,6.5,288.4,17.1,-5.3,-1.59,0.2,-1.79,-0.529059468392332,1.86195305278511
2002-02-23 15:00:00,3.646,0.122,6.41,289.8,16.1,-6.7,-1.53,0.13,-1.66,-0.526959444113659,1.82059012037013
2002-02-23 16:00:00,3.506,0.126,6.32,291.2,15.2,-6.5,-0.85,0.13,-0.98,-0.524120878743315,1.77859666524236
2002-02-23 17:00:00,3.36,0.128,6.23,292.2,14.4,-7,0.23,0.19,0.04,-0.522263826211184,1.7342048001863
2002-02-23 18:00:00,3.206,0.13,6.15,293,13.7,-6.6,1.36,0.32,1.04,-0.521780726943498,1.68680478113086
2002-02-23 19:00:00,3.028,0.131,6.01,293.5,13.2,-5.8,2.03,0.31,1.72,-0.520658030229862,1.62856036580506
2002-02-23 20:00:00,2.818,0.133,5.87,293.3,12.8,-5,2.13,0.2,1.93,-0.520833718766536,1.55686113224302
2002-02-23 21:00:00,2.65,0.135,5.73,292.3,12.6,-3.9,1.85,0.16,1.69,-0.521629847060317,1.49618948705845
2002-02-24 02:00:00,2.572,0.142,5.48,281.7,14.6,-0.6,-1.93,-0.01,-1.92,-0.513307943359582,1.45799174973496
2002-02-24 03:00:00,2.694,0.137,5.69,284.9,12.8,-4.8,-2.11,-0.04,-2.07,-0.512169180172701,1.50319625816087
2002-02-26 19:00:00,2.696,0.146,5.27,265,15.8,6.6,-1.3,0.51,-1.81,-0.443773998190608,1.43554319124067
2002-02-26 20:00:00,2.966,0.141,5.53,267.9,17,6,0.71,0.54,0.17,-0.443968553989307,1.53118279770505
2002-02-26 21:00:00,3.188,0.133,5.77,270.8,17.5,4.6,2.49,0.5,1.99,-0.444796207209548,1.60418996813752
2002-02-26 22:00:00,3.23,0.131,5.91,273.1,17.1,3.9,3.63,0.52,3.11,-0.443840051922291,1.61632218915686
2002-02-26 23:00:00,3.228,0.129,5.98,274.8,16.8,3.1,3.97,0.51,3.46,-0.441769752217449,1.61363250262515
2002-02-27 00:00:00,3.15,0.129,5.99,275.9,16,3,3.33,0.5,2.83,-0.438957909085374,1.58636036192292
2002-02-27 01:00:00,3.024,0.13,5.93,276.3,15.5,3,2.12,0.61,1.51,-0.437140005180967,1.54372046349825
2002-02-27 02:00:00,2.916,0.131,5.85,276.8,15.1,2.6,0.61,0.64,-0.03,-0.436700412704335,1.50691322685075
2002-02-27 03:00:00,2.798,0.132,5.73,276.4,14.8,3.8,-0.96,0.68,-1.64,-0.43561902855232,1.46452390479561
2002-02-27 04:00:00,2.632,0.134,5.55,274.6,13.8,5.7,-2.01,0.73,-2.74,-0.435840420639717,1.40358443410279
2002-02-27 05:00:00,2.556,0.14,5.34,271.7,14.5,5.7,-2.62,0.69,-3.31,-0.436694744519379,1.37513828103467
2002-02-27 06:00:00,2.538,0.144,5.3,270.4,14.6,5.2,-2.69,0.61,-3.3,-0.435759157687597,1.36713552697979
2002-02-27 20:00:00,2.612,0.152,5.17,251.3,13.5,12.2,-0.81,0.71,-1.52,-0.420216153663714,1.3803323650779
2002-02-27 21:00:00,2.794,0.146,5.33,252.8,13.6,12.4,1.43,0.66,0.77,-0.421129298085031,1.4486035589198
2002-02-27 22:00:00,2.764,0.144,5.38,252.5,12.3,12.1,3.24,0.67,2.57,-0.420254993935016,1.43693389984044
2002-02-27 23:00:00,2.546,0.146,5.33,252.8,11.5,10.3,4.2,0.62,3.58,-0.418273391788767,1.35279689192398
2002-03-10 17:00:00,2.542,0.151,5.2,250.3,11.6,12.1,-1.27,0.7,-1.97,-0.468116184078985,1.40106735684625
2002-03-10 18:00:00,2.518,0.151,5.2,249.8,11.4,11.7,-0.51,0.66,-1.17,-0.470238603386553,1.39370353900871
2002-04-29 04:00:00,2.506,0.152,5.22,279.5,14.5,-4.2,-0.59,0.5,-1.09,-0.883443501285459,1.80213135775934
2002-04-29 05:00:00,2.564,0.146,5.36,283.2,13.6,-5,-2.02,0.5,-2.52,-0.884059993208632,1.82562853226706
2002-04-29 06:00:00,2.606,0.144,5.45,286,13.4,-6.3,-2.91,0.48,-3.39,-0.882886209953891,1.84070268865654
2002-04-29 07:00:00,2.678,0.143,5.53,288.3,13.4,-6.9,-3.29,0.44,-3.73,-0.880614565402235,1.86568481267122
2002-04-29 08:00:00,2.72,0.143,5.59,289.2,13.8,-5,-2.7,0.49,-3.19,-0.877609583759691,1.8782414640676
2002-04-29 09:00:00,2.644,0.143,5.58,288.2,13.5,-1.9,-0.9,0.57,-1.47,-0.875600187850305,1.84789310983975
2002-04-29 10:00:00,2.634,0.144,5.51,287.5,14.4,-3.4,1.27,0.44,0.83,-0.874969998032625,1.84347360135371
2002-04-29 11:00:00,2.574,0.144,5.49,286.7,13.4,-1.5,2.93,0.3,2.63,-0.873699676311997,1.81916078548593
2002-05-24 22:00:00,2.502,0.156,5.2,247,11.7,12.1,3.67,0.38,3.29,-0.958300441231783,1.8753908532765
2002-05-24 23:00:00,2.6,0.154,5.27,250.1,13.2,10.6,2.97,0.34,2.63,-0.957776211877053,1.91328765690449
2002-05-25 00:00:00,2.628,0.152,5.31,253.4,13.4,9.3,1.76,0.4,1.36,-0.956519690656289,1.92274279127865
2002-05-25 01:00:00,2.612,0.153,5.28,255.6,14,8.3,0.19,0.3,-0.11,-0.956255314902391,1.91637152631658
2002-05-25 02:00:00,2.566,0.154,5.24,257.4,13.8,7.9,-1.29,0.33,-1.62,-0.957371061542658,1.8997193277361
2002-05-25 03:00:00,2.56,0.154,5.2,258.5,14.3,8.1,-2.25,0.36,-2.61,-0.957843107255008,1.89785036574648
2002-05-25 04:00:00,2.628,0.152,5.22,259.7,14.8,8,-2.81,0.32,-3.13,-0.959626949787076,1.92585005040944
2002-05-25 05:00:00,2.676,0.148,5.26,260.6,14.8,8,-2.78,0.29,-3.07,-0.962041695753936,1.94636483801992
2002-05-25 06:00:00,2.638,0.146,5.28,261.5,14.2,7.6,-1.68,0.36,-2.04,-0.962690084509928,1.93271113880505
2002-05-25 07:00:00,2.516,0.145,5.27,263,13.5,6.7,0.16,0.34,-0.18,-0.962214686726351,1.88488502556454
2002-10-23 03:00:00,2.562,0.146,5.46,300.3,12.8,-8.7,0.11,0.2,-0.09,-0.485085160487127,1.42587336396167
2002-10-23 04:00:00,2.906,0.142,5.67,298,13.8,-9.3,-1.35,0.25,-1.6,-0.48482965610926,1.55160722125735
2002-10-23 05:00:00,3.146,0.136,5.86,296.6,14.2,-8.9,-2.31,0.3,-2.61,-0.485193793260957,1.63132559789704
2002-10-23 06:00:00,3.166,0.132,5.94,296.9,13.1,-9.1,-2.82,0.3,-3.12,-0.483765083255993,1.63623404471481
2002-10-23 07:00:00,3.072,0.132,5.92,297.9,13.1,-8,-2.8,0.25,-3.05,-0.481216099639977,1.6035449149254
2002-10-23 08:00:00,2.996,0.134,5.88,298.3,13.4,-7.4,-1.87,0.22,-2.09,-0.477931188074727,1.5752092537297
2002-10-23 09:00:00,2.914,0.138,5.83,298.3,13.1,-6.8,-0.12,0.19,-0.31,-0.475619433530582,1.54514614130359
2002-10-23 10:00:00,2.788,0.141,5.74,297.9,13.1,-5.7,1.71,0.2,1.51,-0.47468428030663,1.50000877320491
2002-10-23 11:00:00,2.648,0.143,5.62,296.6,13.2,-4.2,2.97,0.23,2.74,-0.473086555042058,1.44689119311682
2002-10-23 12:00:00,2.518,0.144,5.47,294.1,13.3,-2.5,3.51,0.22,3.29,-0.472797225176984,1.39626216079914
2002-10-23 15:00:00,2.51,0.146,5.32,285.9,14.8,-0.7,0.63,0.24,0.39,-0.469084020682308,1.389366773826
2002-10-23 16:00:00,2.558,0.144,5.39,284.5,14.7,-0.5,-0.91,0.24,-1.15,-0.465752784406557,1.40497848756321
2002-10-23 17:00:00,2.566,0.144,5.43,283.8,14.5,-0.1,-2.06,0.23,-2.29,-0.463401882787188,1.40575014898063
2002-10-23 18:00:00,2.644,0.143,5.48,283.5,15.5,-0.8,-2.66,0.23,-2.89,-0.46243615238273,1.43472907437217
2002-10-23 19:00:00,2.704,0.142,5.59,284.3,14,-2,-2.76,0.24,-3,-0.460815032895002,1.45554719107572
2002-10-23 20:00:00,2.586,0.141,5.58,286.3,12.3,-4.2,-2.03,0.26,-2.29,-0.460496230128622,1.41060851047829
2002-10-27 13:00:00,3.018,0.157,4.98,287.8,16.9,-11,2.4,0.48,1.92,-0.317495779863201,1.42209014020886
2002-10-27 14:00:00,3.37,0.143,5.58,292.9,15.5,-11,2.59,0.18,2.41,-0.315972169841003,1.53088491420527
2002-10-27 15:00:00,3.43,0.138,5.93,297.2,13.7,-10.6,2.28,0.03,2.25,-0.313334544267973,1.54589480544582
2002-10-27 16:00:00,3.44,0.131,6.15,298,14.2,-8.6,1.61,0.08,1.53,-0.30995601726058,1.54542748864589
2002-10-27 17:00:00,3.32,0.13,6.21,296.9,13.5,-7.2,0.55,0,0.55,-0.307556927910651,1.50752171083905
2002-10-27 18:00:00,3.118,0.13,6.13,295.2,13.6,-5.7,-0.69,-0.12,-0.57,-0.306544141754782,1.44373591239037
2002-10-27 19:00:00,3.146,0.131,6.01,291.9,16,-5.4,-1.63,-0.12,-1.51,-0.304889738506618,1.4510215431427
2002-10-27 20:00:00,3.318,0.131,6.03,289.1,16.6,-5.8,-2.21,-0.18,-2.03,-0.304553451966868,1.50391564373512
2002-10-27 21:00:00,3.402,0.13,6.15,288.5,16.2,-6.1,-2.39,-0.16,-2.23,-0.304835639224298,1.52919913319797
2002-10-27 22:00:00,3.404,0.128,6.22,288.7,15.5,-5.5,-2.01,-0.08,-1.93,-0.303328623118257,1.52827983382939
2002-10-27 23:00:00,3.294,0.129,6.18,289,15.3,-4.6,-1.1,-0.08,-1.02,-0.300714841356107,1.49281747311156
2002-10-28 00:00:00,3.178,0.13,6.05,288.5,15,-3.7,0.14,-0.11,0.25,-0.297368796172993,1.45362086428752
2002-10-28 01:00:00,3.016,0.131,5.95,288,15,-2.9,1.32,-0.05,1.37,-0.295009435573453,1.39894088571916
2002-10-28 02:00:00,2.922,0.132,5.86,287.1,14.9,-2.6,2.06,0.01,2.05,-0.294030359299773,1.36629867262828
2002-10-28 03:00:00,2.83,0.134,5.78,286.6,14.4,-3.2,2.18,0.04,2.14,-0.292402255892733,1.33267896754788
2002-10-28 04:00:00,2.748,0.138,5.71,286.6,13.9,-3.2,1.73,0.05,1.68,-0.292086247100638,1.30295962146074
2002-10-28 05:00:00,2.596,0.141,5.6,286.7,12.9,-2.7,0.92,0.07,0.85,-0.292395952581408,1.24636775142325
2002-11-03 06:00:00,2.626,0.152,5.22,259.9,15,7.3,-1,0.5,-1.5,-0.145643176172734,1.11110495205334
2002-11-03 07:00:00,2.714,0.145,5.35,262.3,14.8,7.7,0.96,0.5,0.46,-0.144258681123335,1.14268224253601
2002-11-03 08:00:00,2.716,0.139,5.47,264.3,14,7.8,2.65,0.5,2.15,-0.142154324608878,1.14131453430533
2002-11-03 09:00:00,2.652,0.133,5.51,265.6,13.5,7.5,3.61,0.48,3.13,-0.141037226376591,1.11635129870021
2002-11-06 21:00:00,2.508,0.145,5.35,291,13,-6,-0.43,0.09,-0.52,-0.153517969373497,1.07300359214417
2002-11-06 22:00:00,2.52,0.144,5.4,291.3,12.7,-5.9,1.8,0.07,1.73,-0.154063203634171,1.0783221051575
2002-11-06 23:00:00,2.56,0.144,5.44,292,12.9,-6.6,3.31,0.05,3.26,-0.153499210984491,1.09350646947596
2002-11-07 00:00:00,2.644,0.143,5.5,292.6,13.2,-6.6,3.98,0.04,3.94,-0.152212736920857,1.1245056589103
2002-11-07 01:00:00,2.74,0.143,5.56,292.7,13.8,-6.7,3.63,0.02,3.61,-0.151910212811464,1.15986813321144
2002-11-07 02:00:00,2.79,0.142,5.6,292.4,13.7,-6,2.27,-0.01,2.28,-0.152997481044305,1.17903907687758
2002-11-07 03:00:00,2.752,0.142,5.61,292,13.7,-5.6,0.66,0,0.66,-0.153432712927611,1.16576063299871
2002-11-07 04:00:00,2.788,0.142,5.66,291.5,14.1,-5.6,-1.17,0.01,-1.18,-0.155189272278558,1.18051376517684
2002-11-07 05:00:00,2.896,0.14,5.72,291.5,14,-6.5,-2.52,0.05,-2.57,-0.157582914792449,1.22091338931592
2002-11-07 06:00:00,2.908,0.138,5.75,291.9,14,-6.3,-3.32,0.08,-3.4,-0.158190285047413,1.22565584471869
2002-11-07 07:00:00,2.9,0.137,5.77,291.8,14,-6.2,-3.65,0.06,-3.71,-0.157679911099383,1.22239064809181
2002-11-07 08:00:00,2.892,0.137,5.78,291.5,13.8,-5.9,-3.08,0.03,-3.11,-0.156439923993407,1.21838822828993
2002-11-07 09:00:00,2.882,0.136,5.77,291.3,14.2,-5.6,-1.28,0.03,-1.31,-0.156190015346242,1.21467451292357
2002-11-07 10:00:00,2.842,0.136,5.76,291.7,13.3,-6.4,1.04,0.04,1,-0.157337413166301,1.20184544284121
2002-11-07 11:00:00,2.796,0.138,5.72,292.5,13.1,-6.7,2.79,0.05,2.74,-0.157838895255491,1.18602871962705
2002-11-07 12:00:00,2.718,0.14,5.67,293.1,12.5,-6.8,3.76,0.07,3.69,-0.159639903469882,1.15953621919883
2002-11-07 13:00:00,2.676,0.141,5.63,293.7,12.5,-6.9,3.84,0.07,3.77,-0.162084107726857,1.14640724999284
2002-11-07 14:00:00,2.642,0.142,5.6,294,12.4,-6.6,2.81,0.07,2.74,-0.162749538372532,1.13428574447267
2002-11-07 15:00:00,2.578,0.143,5.54,294.2,12,-6.4,1.3,0.09,1.21,-0.162303330105344,1.10931723462234
2002-12-01 19:00:00,2.614,0.154,5.12,246.3,12.7,12.4,2.56,0.62,1.94,-0.089820365905736,1.05070198110777
2002-12-01 20:00:00,2.74,0.148,5.33,251.6,13.7,9.8,3.49,0.62,2.87,-0.0911488668115208,1.0991067872115
2002-12-01 21:00:00,2.788,0.146,5.42,256.1,14.9,8.4,3.72,0.62,3.1,-0.0931106809044392,1.11843517380272
2002-12-01 22:00:00,2.88,0.143,5.55,260.5,15.7,7.1,3.18,0.67,2.51,-0.0932974292183765,1.15108772336623
2002-12-01 23:00:00,3.002,0.139,5.65,264,16.4,6.4,2.11,0.74,1.37,-0.0923628037515676,1.19164153696284
2002-12-02 00:00:00,3.082,0.134,5.76,266.8,16.2,5.5,0.63,0.66,-0.03,-0.0907099112618478,1.21628864815977
2002-12-02 01:00:00,3.242,0.131,5.94,270.9,17.5,2.1,-0.77,0.69,-1.46,-0.0900582603818515,1.26624868369534
2002-12-02 02:00:00,3.424,0.128,6.16,275.4,17.6,-0.3,-1.69,0.76,-2.45,-0.0907860925863482,1.32159555086584
2002-12-02 03:00:00,3.524,0.124,6.3,278.9,17.6,-1.9,-2.26,0.77,-3.03,-0.0908793095726206,1.35047601764655
2002-12-02 04:00:00,3.596,0.121,6.39,281.7,17.2,-3.2,-2.44,0.66,-3.1,-0.0922836735320064,1.37210579014138
2002-12-02 05:00:00,3.598,0.121,6.42,283.9,16.8,-4.2,-1.83,0.5,-2.33,-0.0943280159990407,1.37470615152738
2002-12-02 06:00:00,3.718,0.121,6.46,286,17.6,-6.4,-0.32,0.38,-0.7,-0.0946053406757008,1.40779122997495
2002-12-02 07:00:00,3.954,0.12,6.53,288,17.9,-8,1.44,0.31,1.13,-0.0937679430604735,1.4684956678089
2002-12-02 08:00:00,4.106,0.119,6.62,289.1,18.3,-7.7,2.77,0.31,2.46,-0.0922056587432265,1.50465497733997
2002-12-02 09:00:00,4.196,0.118,6.72,289,18.1,-6.9,3.41,0.27,3.14,-0.091621946021955,1.52575363655601
2002-12-02 10:00:00,4.074,0.118,6.75,289.2,17.1,-5.8,3.2,0.22,2.98,-0.0924403905063618,1.49706570831098
2002-12-02 11:00:00,3.898,0.118,6.66,289.4,17,-4.8,2.17,0.16,2.01,-0.0926308435539247,1.45309444463929
2002-12-02 12:00:00,3.776,0.119,6.58,289.4,17.1,-4.8,0.89,0.18,0.71,-0.0941257961776081,1.42279104446086
2002-12-02 13:00:00,3.772,0.12,6.5,289.3,17.5,-5,-0.6,0.21,-0.81,-0.0962526833966682,1.42385804816788
2002-12-02 14:00:00,3.748,0.121,6.48,289.3,17.4,-5.1,-1.79,0.27,-2.06,-0.0966058915603934,1.41782825593657
2002-12-02 15:00:00,3.744,0.121,6.47,288.9,17.6,-4.1,-2.54,0.27,-2.81,-0.0958509734788786,1.41600553209422
2002-12-02 16:00:00,3.828,0.12,6.47,288.5,18.3,-4.5,-2.88,0.21,-3.09,-0.0943791473900669,1.43672162098077
2002-12-02 17:00:00,3.984,0.12,6.53,288.3,18.8,-5.2,-2.47,0.17,-2.64,-0.093892475078188,1.47617881480054
2002-12-02 18:00:00,4.124,0.118,6.63,288.5,18.9,-6.1,-0.96,0.25,-1.21,-0.0948012709768448,1.51162483713156
2002-12-02 19:00:00,4.19,0.118,6.68,291.5,15.9,-10.8,1.08,0.36,0.72,-0.0950593361067408,1.52776007004079
2002-12-02 20:00:00,3.75,0.118,6.59,296,11.1,-11.6,2.66,0.34,2.32,-0.0966445056195575,1.41840034560188
2002-12-02 21:00:00,3.406,0.12,6.43,299.6,10.6,-11,3.57,0.32,3.25,-0.0988681642044882,1.32440674644498
2002-12-02 22:00:00,3.166,0.122,6.27,301.4,10.3,-10.7,3.65,0.26,3.39,-0.0993114270481546,1.25178038850697
2002-12-02 23:00:00,2.97,0.127,6.09,302.1,9.8,-10.2,2.71,0.1,2.61,-0.0986384504670009,1.18720040328161
2002-12-03 00:00:00,2.796,0.13,5.94,302.5,9.4,-9.7,1.34,0.05,1.29,-0.0972418353739118,1.12543165974548
2002-12-03 01:00:00,2.604,0.132,5.76,302.9,8.6,-9.5,-0.28,0.01,-0.29,-0.0968369008982609,1.05388562524458
2003-01-15 15:00:00,2.634,0.148,5.27,270.3,15.7,4.1,-1.64,0.2,-1.84,-0.185397747499499,1.15390135082059
2003-01-15 16:00:00,2.746,0.144,5.41,272.1,15.6,3.8,-1.77,0.2,-1.97,-0.183254267688503,1.19339957503428
2003-01-15 17:00:00,2.77,0.141,5.55,274,15.5,3.3,-1.43,0.14,-1.57,-0.182080121982016,1.20092744218126
2003-01-15 18:00:00,2.838,0.138,5.64,275.7,15.9,2.8,-0.51,0.11,-0.62,-0.182278604029833,1.22537818276768
2003-01-15 19:00:00,2.914,0.133,5.73,277.4,16.1,2.3,0.66,0.07,0.59,-0.181839952855982,1.25136666062899
2003-01-15 20:00:00,2.96,0.132,5.78,278.4,16.1,2.2,1.71,0.13,1.58,-0.182705677482366,1.26789494581833
2003-01-15 21:00:00,2.974,0.132,5.81,279.3,16,1.2,2.27,0.18,2.09,-0.184194295245068,1.27410214328303
2003-01-15 22:00:00,2.976,0.132,5.83,280.4,15.9,0.4,2.24,0.21,2.03,-0.183894558970487,1.27447467594133
2003-01-15 23:00:00,2.922,0.132,5.82,281.2,15.2,0.4,1.61,0.17,1.44,-0.182463106071382,1.25473141939989
2003-01-16 00:00:00,2.786,0.133,5.74,281.4,14.3,0.5,0.69,0.16,0.53,-0.180300177366115,1.20490705272373
2003-01-16 01:00:00,2.604,0.136,5.61,281.5,13.5,0.6,-0.43,0.1,-0.53,-0.17911357533485,1.13616229968117
2003-01-27 23:00:00,2.636,0.15,5.28,283.5,15.7,-1.4,-0.67,0.24,-0.91,-0.216076034455297,1.18533865109556
2003-01-28 00:00:00,2.826,0.143,5.49,283.8,15.9,-1.9,-1.4,0.23,-1.63,-0.215276110129051,1.25413839439139
2003-01-28 01:00:00,2.992,0.14,5.71,284.9,16,-3.3,-1.87,0.2,-2.07,-0.215463729589059,1.31140578970129
2003-01-28 02:00:00,3.132,0.133,5.84,286.1,16.3,-3.8,-2.01,0.17,-2.18,-0.217049563967394,1.35872134209595
2003-01-28 03:00:00,3.192,0.131,5.93,286.5,16.5,-3.6,-1.6,0.12,-1.72,-0.217987015396891,1.37863469498445
2003-01-28 04:00:00,3.29,0.13,6,286.6,17.2,-3.3,-0.59,0.12,-0.71,-0.220224969096253,1.41111253387353
2003-01-28 05:00:00,3.464,0.13,6.06,286.5,18,-3.3,0.6,0.08,0.52,-0.223103719549135,1.46552771024932
2003-01-28 06:00:00,3.624,0.129,6.2,286.9,18.2,-3.7,1.63,0.09,1.54,-0.224204740695959,1.51178312887669
2003-01-28 07:00:00,3.742,0.127,6.3,287,18.6,-3.7,2.2,0.12,2.08,-0.224191792029429,1.54381201988133
2003-01-28 08:00:00,3.86,0.124,6.4,287.3,18.7,-3.8,2.22,0.15,2.07,-0.223443180429543,1.57411036390628
2003-01-28 09:00:00,3.914,0.12,6.47,287,18.7,-3,1.72,0.13,1.59,-0.223673829246692,1.58823369822058
2003-01-28 10:00:00,3.912,0.12,6.5,287.1,18.6,-3.7,0.96,0.17,0.79,-0.225295796445254,1.58934454861782
2003-01-28 11:00:00,3.95,0.119,6.56,287.6,18.5,-4.4,-0.02,0.19,-0.21,-0.226275745678589,1.59999132459162
2003-01-28 12:00:00,3.928,0.119,6.58,288.2,17.7,-5.5,-0.96,0.19,-1.15,-0.228578602873298,1.59670899336552
2003-01-28 13:00:00,3.9,0.119,6.57,289,17.5,-6.5,-1.53,0.23,-1.76,-0.231499308772912,1.59247586190851
2003-01-28 14:00:00,3.836,0.119,6.55,289.7,16.7,-6.6,-1.7,0.38,-2.08,-0.232635378074688,1.57706553509588
2003-01-28 15:00:00,3.8,0.12,6.53,290,17.2,-6.3,-1.56,0.44,-2,-0.232663831889784,1.56766489862212
2003-01-28 16:00:00,3.826,0.12,6.51,290,17.5,-6.9,-0.97,0.33,-1.3,-0.23196436407732,1.57378423509538
2003-01-28 17:00:00,3.856,0.12,6.5,290.7,17,-8,0.03,0.17,-0.14,-0.232250505828752,1.58188088257705
2003-01-28 18:00:00,3.808,0.12,6.5,291.9,15.9,-8.5,1.22,0.16,1.06,-0.233921048310496,1.57102516523961
2003-01-28 19:00:00,3.652,0.121,6.42,295.5,12.1,-12.6,2.15,0.22,1.93,-0.23494126306751,1.53021622580023
2003-01-28 20:00:00,3.616,0.123,6.19,303.7,9.8,-15.4,2.43,0.16,2.27,-0.237277463106604,1.52264590563653
2003-01-28 21:00:00,3.67,0.128,6.24,309.6,10.5,-15.4,2.16,0.12,2.04,-0.240237850941336,1.54042951300782
2003-01-28 22:00:00,3.78,0.128,6.33,311.8,11,-15.1,1.39,0.03,1.36,-0.241435982227941,1.57115999185944
2003-01-28 23:00:00,3.864,0.128,6.4,312.6,11.4,-15.2,0.41,-0.02,0.43,-0.241503524590003,1.59320644094027
2003-01-29 00:00:00,3.972,0.127,6.46,313.2,11.4,-15.9,-0.66,0.01,-0.67,-0.240836212897579,1.6201059590805
2003-01-29 01:00:00,4.12,0.125,6.54,313.9,11.3,-16.4,-1.6,-0.06,-1.54,-0.241160840216073,1.65701400357751
2003-01-29 02:00:00,4.256,0.12,6.61,314.8,11,-16.9,-2.2,-0.12,-2.08,-0.24287758494802,1.69120733698736
2003-01-29 03:00:00,4.338,0.118,6.68,315.7,10.5,-17.4,-2.44,-0.15,-2.29,-0.24395032673776,1.71136373914244
2003-01-29 04:00:00,4.386,0.118,6.72,316.8,9.8,-17.7,-2.12,-0.16,-1.96,-0.246332112053874,1.72474976204957
2003-01-29 05:00:00,4.354,0.118,6.71,317.9,9.1,-18,-1.2,-0.22,-0.98,-0.249329751562571,1.72042471437493
2003-01-29 06:00:00,4.232,0.118,6.66,318.7,8.4,-18,0.04,-0.3,0.34,-0.250558188262621,1.69323288281862
2003-01-29 07:00:00,4.088,0.119,6.6,319.6,7.5,-17.6,1.15,-0.37,1.52,-0.250677005638611,1.65873285854001
2003-01-29 08:00:00,3.914,0.12,6.54,320.2,6.8,-17.3,1.91,-0.33,2.24,-0.250054018302431,1.61461388727632
2003-01-29 09:00:00,3.734,0.122,6.44,320.9,6.5,-16.7,2.1,-0.27,2.37,-0.250414627579962,1.56789467269949
2003-01-29 10:00:00,3.57,0.125,6.33,321.4,6.2,-16.3,1.65,-0.28,1.93,-0.252160399324566,1.52472599511611
2003-01-29 11:00:00,3.386,0.128,6.23,321.9,5.9,-15.7,0.75,-0.31,1.06,-0.253268475322925,1.47291775903387
2003-01-29 12:00:00,3.174,0.13,6.04,323,5.3,-14.7,-0.32,-0.32,0,-0.255693289549212,1.41068591165343
2003-01-29 13:00:00,2.876,0.133,5.84,324,4.8,-13.5,-1.4,-0.28,-1.12,-0.258740261039582,1.31514070089838
2003-01-29 14:00:00,2.648,0.139,5.67,324.4,5,-12.9,-2.16,-0.27,-1.89,-0.260011066526186,1.23381570460095
2003-01-29 15:00:00,2.544,0.142,5.57,324.2,5.5,-12.7,-2.56,-0.25,-2.31,-0.260149244091531,1.19388688956941
2003-01-29 16:00:00,2.502,0.143,5.48,324.1,5.5,-12.7,-2.58,-0.25,-2.33,-0.259567957445652,1.17665836949037
2003-01-30 11:00:00,2.508,0.159,4.98,343.6,0,-16.7,1.96,-0.22,2.18,-0.28298059267431,1.20246621544498
2003-01-30 12:00:00,2.684,0.153,5.24,341.5,0.3,-17.1,0.92,-0.25,1.17,-0.285503262487285,1.27281148159672
2003-01-30 13:00:00,2.79,0.144,5.41,339.8,0.4,-17.1,-0.33,-0.27,-0.06,-0.288652259870957,1.31469385570423
2003-01-30 14:00:00,2.846,0.142,5.51,338.5,0.9,-17,-1.58,-0.27,-1.31,-0.290018771768367,1.33593327143603
2003-01-30 15:00:00,2.872,0.141,5.58,337.8,0.6,-16.8,-2.47,-0.31,-2.16,-0.290256816723837,1.34526546790981
2003-01-30 16:00:00,2.854,0.141,5.57,337.9,0.2,-16.7,-3.02,-0.4,-2.62,-0.28976906882981,1.33849058788445
2003-01-30 17:00:00,2.854,0.141,5.48,339,0,-16.7,-3.12,-0.49,-2.63,-0.290260710871934,1.33898222992658
2003-01-30 18:00:00,2.764,0.142,5.49,338.7,-0.5,-16.6,-2.49,-0.62,-1.87,-0.292153514584485,1.30883242048991
2003-01-30 19:00:00,2.734,0.142,5.47,338.9,-0.6,-16.3,-1.12,-0.66,-0.46,-0.293389749614565,1.29915548791632
2003-01-30 20:00:00,2.706,0.143,5.45,339.1,-0.2,-16,0.49,-0.59,1.08,-0.295929402218172,1.29140093196677
2003-01-30 21:00:00,2.644,0.143,5.41,339.5,0,-15.6,1.72,-0.49,2.21,-0.299101634829653,1.27139455681909
2003-01-30 22:00:00,2.56,0.144,5.36,339.7,0.1,-15.1,2.32,-0.41,2.73,-0.300499022864407,1.24050628135588
2003-02-02 05:00:00,2.554,0.145,5.28,275.7,15.4,3.6,-2.31,0.35,-2.66,-0.376624467245137,1.31428522485548
2003-02-02 06:00:00,2.648,0.144,5.33,275.2,15.5,4.1,-2.66,0.38,-3.04,-0.378120307788123,1.35192494586288
